korpus.id,hit,task,ad.mace,ad.annotation,cutoff.mace,cutoff.annotation,loading.mace,loading.annotation,pornographic.mace,pornographic.annotation,popup.mace,popup.annotation,captcha.mace,captcha.annotation,error.mace,error.annotation
9017,626,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3739,626,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1535,626,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9614,626,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5734,627,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9191,627,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
709,627,3,no,-,no,-,no,-,no,-,not,-,not,-,very,-
7966,627,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5405,627,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
8287,628,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4350,628,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9493,628,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8878,628,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6541,628,5,no,-,no,-,no,-,no,-,very,-,not,-,not,-
1530,629,1,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
6196,629,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5058,629,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6079,629,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
365,629,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7446,630,1,yes,no,no,-,no,-,no,-,not,-,not,-,not,-
2078,630,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2341,630,3,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
3573,630,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2303,630,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
9843,631,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3754,631,2,no,-,yes,-,yes,-,no,-,not,very,not,-,abit,-
106,631,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9822,631,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7839,631,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2441,632,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2202,632,2,no,-,no,-,no,-,no,-,not,-,very,-,not,-
6332,632,3,no,-,no,-,no,-,no,-,not,-,not,-,not,very
7292,632,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4439,632,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5541,633,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6494,633,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9988,633,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3308,633,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
9152,633,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
2193,634,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6475,634,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2429,634,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6742,634,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
432,634,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7795,635,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4620,635,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3663,635,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2983,635,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4750,635,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7447,636,1,no,-,no,-,no,-,no,-,very,-,not,-,not,-
8353,636,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1030,636,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3839,636,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8950,636,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5727,637,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2699,637,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9663,637,3,no,-,no,-,no,-,yes,-,not,-,not,-,not,very
8258,637,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
4280,637,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6890,638,1,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
5814,638,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
956,638,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5400,638,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1852,638,5,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
7648,639,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1163,639,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
418,639,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4647,639,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1921,639,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6019,640,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2505,640,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6078,640,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6924,640,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4691,640,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5711,641,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
3125,641,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3091,641,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2434,641,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6885,641,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8024,642,1,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4079,642,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6132,642,3,no,-,no,-,no,-,no,-,not,-,very,-,not,-
3152,642,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2570,642,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
341,643,1,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
7129,643,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
812,643,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3532,643,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
214,643,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6629,644,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8256,644,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6439,644,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3691,644,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5873,644,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8365,645,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2965,645,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9048,645,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1986,645,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3204,645,5,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
2003,646,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4587,646,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3747,646,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
552,646,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2954,646,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6858,647,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5803,647,2,no,-,no,-,no,-,no,-,not,-,not,-,very,-
970,647,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8334,647,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6340,647,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5591,648,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
737,648,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6873,648,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8908,648,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6111,648,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8017,649,1,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
1464,649,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7824,649,3,no,-,no,-,no,-,no,-,not,-,not,-,not,very
357,649,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3083,649,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
141,650,1,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
1616,650,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
191,650,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4090,650,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5678,650,5,no,-,no,-,no,-,no,-,not,-,very,-,not,-
8384,651,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8837,651,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9183,651,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7278,651,4,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4667,651,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9377,652,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6569,652,2,no,-,no,-,no,-,no,-,not,-,not,-,very,-
2123,652,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4316,652,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
1820,652,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6374,653,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5240,653,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9457,653,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3107,653,4,no,-,no,-,no,-,no,-,not,-,not,-,very,-
2363,653,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1477,654,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9563,654,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
543,654,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1199,654,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2263,654,5,no,-,no,-,no,-,no,-,very,abit,not,-,not,-
253,655,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5667,655,2,no,-,no,-,no,-,no,-,not,-,not,very,not,-
3807,655,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8119,655,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
221,655,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9683,656,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2134,656,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9362,656,3,no,-,no,-,no,-,no,-,not,very,not,-,not,-
6012,656,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3180,656,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6937,657,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2986,657,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8479,657,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2780,657,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5364,657,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6601,658,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7659,658,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1327,658,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8275,658,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6021,658,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9980,659,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9458,659,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
613,659,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6068,659,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
8984,659,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7581,660,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2318,660,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9390,660,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5031,660,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3103,660,5,no,-,no,-,no,-,no,-,not,-,not,-,very,-
884,661,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5308,661,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1675,661,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7903,661,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
739,661,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5962,662,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2901,662,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9865,662,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
854,662,4,no,-,no,-,no,-,no,-,abit,very,not,-,not,-
6400,662,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3454,663,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9551,663,2,yes,-,no,yes,no,-,no,-,not,-,not,-,not,-
4210,663,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3549,663,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5019,663,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8091,664,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5622,664,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9765,664,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
179,664,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2730,664,5,no,-,no,-,no,-,no,-,abit,very,not,-,not,-
6062,665,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7269,665,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2554,665,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1839,665,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2093,665,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4247,666,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7017,666,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2150,666,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9890,666,4,no,-,no,-,no,-,yes,-,very,-,not,-,not,-
8512,666,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8910,667,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2279,667,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3715,667,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3566,667,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9891,667,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6844,668,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5425,668,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
8758,668,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3352,668,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9326,668,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1763,669,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9938,669,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1939,669,3,no,-,no,-,no,-,no,-,not,-,not,very,not,-
5601,669,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4440,669,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2215,670,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2405,670,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,abit
1568,670,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5094,670,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1204,670,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7811,671,1,no,-,no,-,no,-,no,-,very,abit,not,-,not,-
2467,671,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9074,671,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1383,671,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6233,671,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6365,672,1,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
6517,672,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
3728,672,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5959,672,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5921,672,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1404,673,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7576,673,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6001,673,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4002,673,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3993,673,5,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4955,674,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1862,674,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7965,674,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7067,674,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6983,674,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2967,675,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2999,675,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6967,675,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
2863,675,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4006,675,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2420,676,1,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
3867,676,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5033,676,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1911,676,4,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7654,676,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4747,677,1,yes,no,no,-,no,-,no,-,abit,-,not,-,not,-
4418,677,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4465,677,3,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
9026,677,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1031,677,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
53,678,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
726,678,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2283,678,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7907,678,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9750,678,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7485,679,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4933,679,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3685,679,3,no,-,no,-,no,-,no,-,not,-,not,-,very,-
7049,679,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7130,679,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9406,680,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2080,680,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4248,680,3,no,-,no,-,no,-,no,-,abit,very,not,-,not,-
2426,680,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5567,680,5,no,-,no,-,no,-,no,-,not,-,not,-,very,-
7213,681,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7230,681,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8736,681,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
223,681,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7211,681,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3813,682,1,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
9277,682,2,no,-,no,-,no,-,no,-,not,-,not,-,very,-
9451,682,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8396,682,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
246,682,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5548,683,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6381,683,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3467,683,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9499,683,4,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9756,683,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3783,684,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1331,684,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4583,684,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2868,684,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1416,684,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9153,685,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5010,685,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3471,685,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7306,685,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8187,685,5,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
7959,686,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3887,686,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3447,686,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6107,686,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
4651,686,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7534,687,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
976,687,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
1283,687,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1877,687,4,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4204,687,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6580,688,1,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
922,688,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3971,688,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5963,688,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8408,688,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1160,689,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5956,689,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
352,689,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8369,689,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6755,689,5,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9405,690,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
748,690,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9121,690,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2310,690,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
6098,690,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6397,691,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2845,691,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
55,691,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7520,691,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2588,691,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6296,692,1,no,-,no,-,no,-,no,-,not,very,not,-,not,-
9584,692,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3713,692,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5995,692,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6658,692,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2148,693,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8932,693,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6775,693,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9452,693,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
289,693,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5479,694,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7540,694,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5385,694,3,no,-,no,-,no,-,no,-,very,-,not,-,not,-
5195,694,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6964,694,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
1157,695,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3615,695,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9293,695,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9079,695,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1183,695,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8067,696,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
126,696,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9184,696,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
727,696,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1408,696,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5588,697,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6025,697,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
1206,697,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
445,697,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4472,697,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8734,698,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
528,698,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5087,698,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2649,698,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3301,698,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5374,699,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2950,699,2,no,-,no,-,no,-,no,-,not,-,not,-,very,-
1771,699,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6317,699,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2360,699,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1980,700,1,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
6818,700,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
350,700,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6578,700,4,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
3078,700,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8936,701,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7163,701,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4967,701,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8567,701,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7192,701,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8164,702,1,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
7280,702,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6888,702,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6063,702,4,no,-,no,-,no,-,no,-,not,-,not,-,not,very
7573,702,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4956,703,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
683,703,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8784,703,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3237,703,4,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
5125,703,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
984,704,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1091,704,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5046,704,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
539,704,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7713,704,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6787,705,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9453,705,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
